true_class,neg_class,cap_shape,cap_surface,cap_color,odor
0,1,6,25,7,14
1,0,24,6,7,6
0,1,6,6,5,14
1,0,24,6,7,6
0,1,6,25,7,14
0,1,6,6,5,14
0,1,6,25,14,14
1,0,24,6,7,6
0,1,6,6,5,14
0,1,24,6,7,14
0,1,6,25,7,14
1,0,24,6,23,3
0,1,6,6,5,14
0,1,6,6,5,14
0,1,6,25,5,14
0,1,24,6,5,14
0,1,6,25,14,14
1,0,24,6,7,6
0,1,24,6,7,14
1,0,24,6,7,6
0,1,6,25,7,14
0,1,6,25,14,14
1,0,24,25,7,6
0,1,6,25,7,14
1,0,6,6,7,6
0,1,6,25,5,14
1,0,24,19,7,3
0,1,6,25,5,14
0,1,6,25,14,14
0,1,24,6,5,14
0,1,6,25,5,14
0,1,6,25,7,14
1,0,24,19,16,3
1,0,6,6,7,6
0,1,6,6,7,14
0,1,6,6,5,14
1,0,24,6,16,3
0,1,6,6,14,14
0,1,6,25,7,14
0,1,6,25,5,14
0,1,6,25,5,14
0,1,24,6,7,14
1,0,24,19,23,3
0,1,6,25,7,14
1,0,24,25,7,6
0,1,6,25,14,14
0,1,6,25,14,14
1,0,24,19,7,3
0,1,6,25,7,14
0,1,6,25,5,14
1,0,24,6,7,6
0,1,24,25,14,14
0,1,6,25,5,14
0,1,6,6,5,14
1,0,24,19,16,3
1,0,24,6,7,6
0,1,6,25,5,14
0,1,6,25,7,14
1,0,24,19,16,3
0,1,6,6,7,14
0,1,6,6,5,14
0,1,6,6,14,14
0,1,24,25,7,14
0,1,24,25,14,14
0,1,6,25,14,14
1,0,24,6,16,3
0,1,6,6,5,14
1,0,24,25,25,6
1,0,24,19,7,3
0,1,6,25,14,14
1,0,6,6,7,6
1,0,24,6,7,3
0,1,6,25,7,14
0,1,6,25,7,14
0,1,6,25,7,14
0,1,24,25,14,14
1,0,24,6,25,6
0,1,6,6,7,14
1,0,24,6,7,6
0,1,6,25,5,14
0,1,6,6,5,14
1,0,6,6,7,6
0,1,6,6,5,14
1,0,24,6,25,6
0,1,6,6,5,14
0,1,6,6,7,14
0,1,6,6,5,14
0,1,6,25,5,14
0,1,6,25,5,14
0,1,6,25,14,14
0,1,6,6,7,14
0,1,6,6,5,14
1,0,24,6,7,6
0,1,6,25,14,14
1,0,24,6,7,3
0,1,6,25,14,14
0,1,6,25,7,14
0,1,24,6,5,14
0,1,6,25,5,14
0,1,6,6,7,14
0,1,24,25,7,14
1,0,24,6,16,3
0,1,24,25,14,14
0,1,6,25,14,14
0,1,6,25,7,14
1,0,6,6,7,6
0,1,6,25,7,14
0,1,6,25,5,14
1,0,24,6,7,6
0,1,6,25,14,14
1,0,24,6,7,6
0,1,6,6,5,14
0,1,24,25,14,14
0,1,24,25,7,14
0,1,6,25,5,14
1,0,24,25,7,6
1,0,24,19,7,3
1,0,24,6,7,6
1,0,24,6,7,6
1,0,6,6,7,6
0,1,6,6,7,14
1,0,24,6,7,6
0,1,6,25,5,14
0,1,6,25,14,14
0,1,6,25,14,14
1,0,24,25,25,6
0,1,6,25,7,14
1,0,24,6,16,3
0,1,6,6,5,14
0,1,6,25,14,14
0,1,24,25,14,14
0,1,6,6,5,14
1,0,24,6,7,6
1,0,24,6,7,6
0,1,6,6,7,14
0,1,24,6,14,14
1,0,24,6,7,6
0,1,6,6,7,14
1,0,24,6,16,3
0,1,6,25,14,14
0,1,6,25,7,14
1,0,24,6,7,6
0,1,24,6,5,14
1,0,24,19,7,3
1,0,24,6,7,6
0,1,6,25,14,14
1,0,24,6,7,6
0,1,6,25,5,14
0,1,6,6,7,14
0,1,6,6,7,14
0,1,6,25,14,14
0,1,6,25,5,14
0,1,6,25,7,14
0,1,6,25,5,14
0,1,6,25,14,14
1,0,24,25,25,6
0,1,6,6,7,14
0,1,6,25,14,14
1,0,24,6,7,6
1,0,24,6,7,6
1,0,24,6,7,6
0,1,6,25,5,14
0,1,6,25,14,14
1,0,24,25,7,6
1,0,24,6,7,6
1,0,6,25,7,6
0,1,6,25,14,14
1,0,24,6,7,3
0,1,6,6,5,14
1,0,6,6,25,6
0,1,6,25,14,14
0,1,24,25,5,14
1,0,24,6,7,6
0,1,24,25,14,14
1,0,24,19,23,3
0,1,6,25,7,14
0,1,6,6,5,14
0,1,6,25,7,14
1,0,24,6,7,6
0,1,6,25,5,14
0,1,6,25,5,14
1,0,24,19,16,3
0,1,6,6,5,14
0,1,6,6,7,14
0,1,6,6,7,14
0,1,6,6,7,14
1,0,24,6,7,6
0,1,6,25,14,14
0,1,6,25,7,14
0,1,6,25,14,14
1,0,24,19,16,3
0,1,6,25,5,14
0,1,6,25,7,14
0,1,6,25,5,14
1,0,24,19,23,3
1,0,24,6,7,6
0,1,6,25,14,14
1,0,24,6,7,6
1,0,24,6,23,3
0,1,6,25,14,14
0,1,6,25,7,14
0,1,6,25,7,14
0,1,6,25,7,14
1,0,24,6,23,3
0,1,6,6,5,14
1,0,24,6,7,6
0,1,6,25,14,14
0,1,6,25,14,14
1,0,24,19,16,3
0,1,6,25,7,14
1,0,24,19,16,3
0,1,24,25,14,14
1,0,24,25,7,6
0,1,6,25,5,14
1,0,24,6,16,3
1,0,24,6,7,6
0,1,6,6,5,14
0,1,6,6,5,14
1,0,24,6,7,3
1,0,24,6,7,6
0,1,6,25,7,14
1,0,24,6,7,6
0,1,6,6,5,14
0,1,6,25,14,14
1,0,6,25,25,6
0,1,6,25,5,14
0,1,6,25,5,14
0,1,6,25,14,14
0,1,24,6,14,14
1,0,6,25,7,6
0,1,6,25,7,14
0,1,6,6,5,14
0,1,6,25,14,14
0,1,24,25,7,14
0,1,24,25,14,14
1,0,24,6,7,6
1,0,24,19,23,3
1,0,6,6,25,6
0,1,6,25,14,14
0,1,6,25,5,14
0,1,6,6,5,14
0,1,6,6,5,14
0,1,6,25,5,14
0,1,6,25,14,14
0,1,6,25,5,14
1,0,24,25,7,6
0,1,6,25,5,14
0,1,6,25,14,14
1,0,24,6,7,6
1,0,24,6,23,3
1,0,24,6,7,3
0,1,24,25,14,14
1,0,6,6,25,6
1,0,24,19,7,3
0,1,6,25,5,14
0,1,6,25,5,14
0,1,6,6,5,14
1,0,24,6,25,6
0,1,6,25,14,14
0,1,6,6,5,14
0,1,6,25,5,14
1,0,24,6,25,6
1,0,24,6,7,3
0,1,6,6,5,14
1,0,24,19,7,3
1,0,24,6,23,3
1,0,24,6,7,6
0,1,6,25,7,14
0,1,6,6,5,14
1,0,6,6,25,6
0,1,6,6,5,14
0,1,6,25,5,14
0,1,6,6,7,14
0,1,6,25,5,14
0,1,6,6,7,14
0,1,6,25,14,14
0,1,6,25,5,14
0,1,6,25,14,14
0,1,6,6,5,14
0,1,6,25,5,14
0,1,6,6,7,14
0,1,24,6,7,14
0,1,6,25,14,14
0,1,6,25,14,14
0,1,24,6,5,14
0,1,6,6,14,14
1,0,24,6,7,6
0,1,6,25,5,14
0,1,24,25,7,14
0,1,6,25,14,14
0,1,6,25,14,14
0,1,6,25,7,14
1,0,24,6,7,6
0,1,6,6,5,14
1,0,6,6,7,6
0,1,6,25,7,14
0,1,6,25,7,14
0,1,6,6,7,14
1,0,6,6,25,6
0,1,24,25,14,14
0,1,6,25,7,14
1,0,6,6,7,6
0,1,6,25,14,14
1,0,24,6,7,3
0,1,6,25,5,14
1,0,24,19,23,3
0,1,6,25,14,14
1,0,24,19,23,3
0,1,6,25,5,14
0,1,6,6,7,14
0,1,6,6,5,14
0,1,6,25,5,14
1,0,24,19,7,3
0,1,6,25,5,14
0,1,6,25,5,14
1,0,24,6,16,3
0,1,6,6,5,14
1,0,24,19,16,3
0,1,6,6,5,14
1,0,6,6,7,6
0,1,6,25,7,14
1,0,24,6,7,6
0,1,6,25,14,14
0,1,6,25,5,14
0,1,6,25,14,14
1,0,24,19,16,3
1,0,24,25,7,6
0,1,6,6,5,14
0,1,6,6,7,14
0,1,6,25,7,14
0,1,6,25,5,14
0,1,6,25,5,14
0,1,24,6,7,14
1,0,24,6,7,6
0,1,24,25,14,14
0,1,6,25,5,14
0,1,6,6,5,14
1,0,24,6,23,3
0,1,6,25,5,14
0,1,6,25,7,14
1,0,24,6,7,6
0,1,6,25,7,14
1,0,24,19,23,3
0,1,6,6,5,14
1,0,24,19,23,3
1,0,24,6,7,6
1,0,24,6,7,6
0,1,6,25,7,14
0,1,6,25,7,14
0,1,6,25,5,14
0,1,6,25,5,14
1,0,24,6,7,6
0,1,6,6,5,14
0,1,6,6,5,14
1,0,24,25,7,6
0,1,6,6,5,14
1,0,24,6,7,3
0,1,6,25,7,14
0,1,6,25,5,14
0,1,6,25,5,14
0,1,6,25,7,14
0,1,24,6,5,14
0,1,6,25,7,14
1,0,24,19,16,3
0,1,6,25,14,14
1,0,24,6,7,6
0,1,6,25,5,14
0,1,6,25,7,14
0,1,6,6,5,14
1,0,24,19,23,3
1,0,24,6,23,3
0,1,24,25,14,14
0,1,6,6,5,14
0,1,6,25,5,14
0,1,24,25,7,14
1,0,24,6,7,6
1,0,24,6,23,3
0,1,6,25,14,14
0,1,6,6,5,14
1,0,24,6,23,3
1,0,24,19,7,3
0,1,24,25,5,14
1,0,24,6,7,6
1,0,24,6,7,3
1,0,24,6,7,6
1,0,24,19,7,3
0,1,24,6,7,14
1,0,24,6,16,3
0,1,6,6,5,14
1,0,24,19,16,3
1,0,24,6,7,3
0,1,6,25,5,14
1,0,24,6,7,3
1,0,24,19,7,3
0,1,6,25,7,14
0,1,6,25,14,14
1,0,24,6,7,3
0,1,6,6,5,14
1,0,24,19,23,3
0,1,6,25,14,14
1,0,24,6,7,6
1,0,6,25,7,6
0,1,6,25,7,14
1,0,24,6,7,6
0,1,6,25,7,14
1,0,24,6,7,6
1,0,6,6,7,6
0,1,6,6,5,14
0,1,6,6,7,14
1,0,24,6,23,3
0,1,6,6,7,14
1,0,24,6,7,6
1,0,24,25,25,6
1,0,6,25,7,6
1,0,24,6,25,6
1,0,24,6,23,3
1,0,24,25,25,6
1,0,24,25,25,6
1,0,24,6,25,6
1,0,6,6,25,6
1,0,6,6,25,6
0,1,6,25,7,14
1,0,24,25,7,6
1,0,6,6,25,6
1,0,6,6,25,6
0,1,24,6,7,14
0,1,6,25,14,14
0,1,6,25,5,14
1,0,24,25,25,6
1,0,6,25,7,6
1,0,6,25,7,6
0,1,6,25,5,14
1,0,6,25,7,6
0,1,6,6,5,14
0,1,6,6,7,14
0,1,6,6,7,14
1,0,24,6,7,6
1,0,24,25,25,6
1,0,6,6,25,6
0,1,6,25,5,14
1,0,24,6,25,6
1,0,6,25,7,6
1,0,6,6,25,6
1,0,6,25,25,6
1,0,24,25,7,6
1,0,6,6,25,6
1,0,24,19,16,3
1,0,24,25,25,6
0,1,6,6,5,14
0,1,6,25,5,14
1,0,24,6,16,3
1,0,24,6,25,6
1,0,6,25,7,6
0,1,24,25,7,14
0,1,6,6,5,14
1,0,6,25,7,6
0,1,6,25,7,14
1,0,24,6,25,6
1,0,6,25,7,6
0,1,6,6,5,14
1,0,24,25,25,6
1,0,6,6,25,6
1,0,24,25,25,6
1,0,6,6,7,6
1,0,24,19,16,3
1,0,24,6,7,3
1,0,24,25,7,6
1,0,24,25,25,6
1,0,6,6,7,6
0,1,6,25,7,14
1,0,24,19,7,6
1,0,24,25,25,6
0,1,6,6,7,14
1,0,6,6,25,6
1,0,24,25,7,6
1,0,6,6,25,6
1,0,24,25,7,6
1,0,6,25,7,6
1,0,6,25,25,6
1,0,24,6,25,6
1,0,24,19,23,3
1,0,24,25,7,6
1,0,24,6,7,6
0,1,6,25,14,14
0,1,6,6,7,14
1,0,24,6,25,6
1,0,24,19,16,3
1,0,6,6,7,6
1,0,24,6,7,6
1,0,24,19,23,3
0,1,6,6,5,14
1,0,6,25,7,6
1,0,24,6,16,3
1,0,6,19,23,6
1,0,24,25,25,6
0,1,24,25,2,14
1,0,6,6,7,6
1,0,24,6,7,6
1,0,24,6,25,6
1,0,6,6,25,6
0,1,6,6,7,14
1,0,24,6,25,6
1,0,24,25,7,6
1,0,6,6,7,6
1,0,24,6,7,3
1,0,24,6,7,3
1,0,24,25,7,6
1,0,24,19,7,6
1,0,24,25,7,6
0,1,6,25,7,14
1,0,6,6,25,6
0,1,6,6,5,14
1,0,6,25,7,6
0,1,6,25,14,14
0,1,6,6,5,14
1,0,24,25,7,6
1,0,24,25,7,6
0,1,6,6,5,14
1,0,6,6,7,6
0,1,6,6,7,14
0,1,6,25,5,14
0,1,6,25,5,14
1,0,6,6,7,6
0,1,24,6,5,14
1,0,6,25,7,6
1,0,24,25,25,6
1,0,6,25,25,6
1,0,24,6,25,6
1,0,24,25,25,6
0,1,24,6,7,14
0,1,24,25,7,14
1,0,6,25,7,6
1,0,6,6,25,6
1,0,24,25,7,6
1,0,24,25,5,25
1,0,24,25,7,6
1,0,24,25,7,6
1,0,24,19,7,3
1,0,6,6,7,6
1,0,6,19,2,6
1,0,24,25,7,6
1,0,24,25,25,6
1,0,24,19,23,3
1,0,24,25,25,6
0,1,6,6,5,14
1,0,24,25,7,6
1,0,24,6,25,6
1,0,24,6,25,6
1,0,6,6,7,6
1,0,24,6,25,6
0,1,6,6,7,14
1,0,24,6,7,6
0,1,6,25,14,14
1,0,6,25,7,6
1,0,6,6,7,6
1,0,6,6,7,6
1,0,24,19,23,3
1,0,24,25,7,6
0,1,6,25,14,14
1,0,24,6,23,3
1,0,24,6,25,6
1,0,24,6,25,6
1,0,24,6,16,3
1,0,6,6,25,6
1,0,6,6,7,6
0,1,6,25,5,14
1,0,24,25,25,6
1,0,6,6,25,6
1,0,24,6,7,3
1,0,24,19,16,3
0,1,24,6,5,14
1,0,24,25,25,6
0,1,6,6,14,14
0,1,6,25,5,14
1,0,6,25,25,6
1,0,24,6,25,6
1,0,24,25,7,6
1,0,6,6,7,6
1,0,6,6,25,6
0,1,6,25,7,14
1,0,24,25,7,6
1,0,24,25,25,6
1,0,6,6,7,6
1,0,6,6,25,6
0,1,6,6,5,14
0,1,6,25,14,14
1,0,24,6,25,6
0,1,6,25,21,14
0,1,6,25,14,14
1,0,6,25,25,6
1,0,6,6,25,6
1,0,24,25,7,6
1,0,24,25,7,6
1,0,6,6,25,6
1,0,24,25,25,6
1,0,24,6,25,6
1,0,24,25,7,6
1,0,24,6,25,6
0,1,24,6,7,14
1,0,6,25,7,6
0,1,6,25,5,14
1,0,24,6,7,6
1,0,6,6,25,6
0,1,6,25,14,14
0,1,6,6,7,14
1,0,6,25,7,6
0,1,24,6,5,14
0,1,6,6,5,14
1,0,6,25,25,6
1,0,24,6,23,3
1,0,24,25,7,6
1,0,24,25,5,25
1,0,24,6,25,6
1,0,6,25,7,6
0,1,6,25,7,14
1,0,24,25,14,6
0,1,6,25,5,14
1,0,2,19,2,14
0,1,6,6,7,14
1,0,6,6,7,6
0,1,6,25,7,14
1,0,6,6,25,6
1,0,6,6,25,6
1,0,6,6,7,6
0,1,6,6,5,14
1,0,24,6,7,6
1,0,6,6,25,6
1,0,24,6,25,6
1,0,24,6,25,6
1,0,6,6,25,6
1,0,6,6,25,6
1,0,24,25,7,6
0,1,6,25,5,14
1,0,6,6,7,6
1,0,6,6,25,6
0,1,6,6,14,14
1,0,24,25,25,6
1,0,24,25,25,6
0,1,6,25,14,14
1,0,6,25,7,6
0,1,6,6,5,14
1,0,24,25,25,6
1,0,6,25,7,6
1,0,24,25,25,6
1,0,24,19,7,3
0,1,6,6,7,14
1,0,6,25,7,6
1,0,24,6,7,6
1,0,6,25,7,6
0,1,6,25,14,14
1,0,24,25,25,6
1,0,6,6,7,6
0,1,6,25,5,14
0,1,6,25,5,14
1,0,6,19,7,6
1,0,24,6,7,6
1,0,6,25,7,6
1,0,24,25,7,6
1,0,24,6,25,6
1,0,6,25,7,6
1,0,6,25,7,6
0,1,6,25,5,14
1,0,24,25,7,6
1,0,6,25,7,6
1,0,24,25,7,6
0,1,6,6,5,14
0,1,6,25,5,14
0,1,6,25,5,14
1,0,6,6,25,6
1,0,6,6,7,6
0,1,6,25,14,14
1,0,24,25,7,6
0,1,6,6,7,14
1,0,24,6,25,6
1,0,24,25,25,6
1,0,24,25,25,6
0,1,6,6,3,14
1,0,24,6,7,6
1,0,6,6,7,6
1,0,24,25,7,6
1,0,6,25,7,6
1,0,24,19,2,6
1,0,6,6,7,6
1,0,24,25,7,6
1,0,6,6,25,6
1,0,6,6,7,6
1,0,6,6,7,6
0,1,6,6,7,14
1,0,24,6,25,6
1,0,24,6,25,6
0,1,6,25,5,14
1,0,6,25,7,6
1,0,6,6,7,6
1,0,24,25,25,6
0,1,6,6,7,14
1,0,24,6,7,6
1,0,24,6,7,6
0,1,6,25,14,14
0,1,6,6,7,14
1,0,24,25,7,6
1,0,6,25,25,6
1,0,6,6,25,6
1,0,6,6,7,6
1,0,6,6,7,6
1,0,6,25,7,6
1,0,6,19,2,6
0,1,6,6,5,14
1,0,24,25,14,25
0,1,24,25,7,14
1,0,24,6,7,3
1,0,24,6,16,3
1,0,24,25,14,25
1,0,6,6,7,6
1,0,24,6,25,6
1,0,24,19,7,6
1,0,6,25,7,6
1,0,24,6,25,6
1,0,6,25,7,6
1,0,6,6,7,6
1,0,6,25,7,6
1,0,24,25,7,6
1,0,6,6,7,6
1,0,24,6,25,6
1,0,6,6,25,6
1,0,24,6,25,6
1,0,24,6,25,6
1,0,24,25,25,6
1,0,6,19,7,6
1,0,24,6,25,6
1,0,6,6,25,6
1,0,6,25,7,6
1,0,6,6,25,6
1,0,6,6,25,6
1,0,24,25,7,6
1,0,24,25,7,6
0,1,6,25,5,14
1,0,6,6,25,6
1,0,6,6,7,6
1,0,6,25,7,6
1,0,24,6,25,6
1,0,24,6,25,6
1,0,24,6,7,6
1,0,24,25,25,6
1,0,6,19,23,6
1,0,6,6,25,6
1,0,6,6,25,6
1,0,6,25,7,6
1,0,6,6,25,6
1,0,6,6,25,6
1,0,6,6,7,6
1,0,24,25,7,6
1,0,24,6,25,6
1,0,6,6,7,6
1,0,24,6,25,6
1,0,6,25,7,6
1,0,24,25,25,6
1,0,24,19,23,6
1,0,6,6,7,6
1,0,24,19,2,6
1,0,6,25,7,6
1,0,24,25,7,6
1,0,24,6,25,6
1,0,24,6,25,6
1,0,24,25,25,6
0,1,6,25,7,14
1,0,6,25,25,6
1,0,24,25,7,6
1,0,6,6,25,6
1,0,6,25,25,6
1,0,6,6,25,6
1,0,24,25,7,6
1,0,6,6,7,6
1,0,24,25,7,6
1,0,24,6,16,3
1,0,24,25,25,6
1,0,24,6,25,6
1,0,6,6,25,6
1,0,24,25,7,6
1,0,6,6,7,6
1,0,24,25,7,6
1,0,24,6,25,6
1,0,24,6,25,6
1,0,24,25,7,6
1,0,24,25,25,6
1,0,6,25,7,6
1,0,6,25,7,6
1,0,24,6,25,6
0,1,11,25,14,14
1,0,6,6,7,6
1,0,24,25,25,6
1,0,6,6,25,6
1,0,24,25,7,6
1,0,24,6,7,6
1,0,6,6,25,6
0,1,6,19,16,14
1,0,6,6,25,6
1,0,24,6,25,6
1,0,24,25,7,6
1,0,6,25,7,6
1,0,24,6,25,6
1,0,6,25,7,6
1,0,6,25,7,6
0,1,11,19,16,14
1,0,24,6,25,6
1,0,6,6,25,6
1,0,6,6,7,6
1,0,6,6,7,6
1,0,24,6,25,6
1,0,6,6,7,6
1,0,24,25,7,6
1,0,6,25,25,6
1,0,6,6,7,6
1,0,24,6,25,6
1,0,6,6,7,6
1,0,6,6,7,6
1,0,6,6,25,6
0,1,6,25,7,14
1,0,6,25,7,6
1,0,6,25,7,6
1,0,6,25,7,6
1,0,24,25,25,6
1,0,24,25,7,6
1,0,24,25,25,6
1,0,6,6,25,6
1,0,24,6,25,6
1,0,24,25,25,6
1,0,6,6,7,6
1,0,24,6,25,6
1,0,6,6,7,6
1,0,6,25,7,6
1,0,6,6,7,6
1,0,6,25,25,6
1,0,6,6,7,6
1,0,24,6,25,6
1,0,6,25,7,6
1,0,6,25,7,6
1,0,6,25,7,6
0,1,24,25,18,14
1,0,6,25,25,6
1,0,24,6,25,6
1,0,24,25,14,19
1,0,6,25,25,6
1,0,11,25,14,14
1,0,6,6,25,6
1,0,24,25,7,6
1,0,24,25,7,6
1,0,6,25,7,6
1,0,24,6,25,6
1,0,24,6,7,6
1,0,24,25,7,6
1,0,24,25,7,6
1,0,24,25,7,6
0,1,6,25,5,14
1,0,6,6,25,6
1,0,24,25,25,6
1,0,6,6,25,6
1,0,24,6,25,6
1,0,6,6,7,6
1,0,6,6,7,6
1,0,24,25,25,6
1,0,6,19,2,6
1,0,24,25,7,6
1,0,24,25,25,6
1,0,6,6,7,6
1,0,6,25,7,6
1,0,6,6,25,6
1,0,6,25,7,6
1,0,24,25,7,6
0,1,24,19,5,14
1,0,6,6,7,6
1,0,6,6,25,6
1,0,6,25,7,6
1,0,24,25,25,6
1,0,6,25,7,6
1,0,24,6,25,6
1,0,2,25,23,14
1,0,6,19,2,6
1,0,24,25,25,6
1,0,6,25,7,6
1,0,6,25,7,6
1,0,6,25,25,6
1,0,6,6,7,6
1,0,24,25,25,6
1,0,24,6,25,6
1,0,6,6,7,6
1,0,24,19,23,6
0,1,6,25,7,14
1,0,24,25,14,25
1,0,6,25,7,6
1,0,6,6,7,6
0,1,6,25,5,14
0,1,24,25,2,14
1,0,24,25,25,6
1,0,24,25,25,6
1,0,24,25,25,6
1,0,24,25,25,6
1,0,6,6,25,6
1,0,6,25,7,6
1,0,24,6,7,6
1,0,6,25,25,6
1,0,24,25,7,6
1,0,24,25,25,6
1,0,6,25,7,6
1,0,6,25,25,6
1,0,24,25,7,6
1,0,6,25,7,6
1,0,6,25,7,6
0,1,24,25,21,14
1,0,24,6,7,6
1,0,6,6,25,6
1,0,6,6,25,6
1,0,24,6,25,6
1,0,6,6,25,6
1,0,6,6,7,6
1,0,6,25,7,6
1,0,6,6,7,6
1,0,6,6,25,6
1,0,6,25,25,6
1,0,6,6,7,6
1,0,6,25,7,6
1,0,6,6,25,6
0,1,6,6,5,14
1,0,6,19,2,6
1,0,6,25,7,6
1,0,6,6,7,6
1,0,24,25,25,6
1,0,6,6,25,6
1,0,6,25,25,6
0,1,6,25,14,14
1,0,6,25,25,6
0,1,24,19,2,14
1,0,24,25,25,6
1,0,24,6,25,6
1,0,24,25,25,6
1,0,6,25,7,6
0,1,6,6,5,14
1,0,6,6,25,6
1,0,6,6,25,6
1,0,24,25,25,6
1,0,24,6,25,6
1,0,24,25,14,25
1,0,6,6,25,6
1,0,24,25,25,6
1,0,6,6,25,6
1,0,6,6,25,6
1,0,6,25,7,6
1,0,6,25,7,6
1,0,6,25,7,6
1,0,6,6,7,6
1,0,24,19,7,3
1,0,24,25,25,6
1,0,6,19,7,6
1,0,24,25,7,6
1,0,24,25,25,6
1,0,24,25,25,6
0,1,6,25,7,14
1,0,6,6,7,6
1,0,6,25,25,6
1,0,6,25,7,6
1,0,24,25,25,6
1,0,24,25,7,6
1,0,24,6,25,6
0,1,6,25,14,14
1,0,24,25,7,6
1,0,6,6,25,6
1,0,24,25,7,6
1,0,24,25,25,6
1,0,6,6,7,6
1,0,6,6,7,6
1,0,24,25,25,6
0,1,11,25,2,14
1,0,24,25,25,6
1,0,24,25,14,19
1,0,6,25,7,6
1,0,24,25,7,6
1,0,6,25,25,6
1,0,6,25,7,6
1,0,6,6,7,6
1,0,6,25,25,6
1,0,24,6,25,6
1,0,24,19,23,6
1,0,24,25,25,6
1,0,6,6,25,6
1,0,24,6,25,6
1,0,24,25,25,6
1,0,6,25,25,6
1,0,24,25,25,6
1,0,24,25,25,6
1,0,6,25,7,6
1,0,6,6,25,6
1,0,6,6,7,6
0,1,6,25,14,14
1,0,24,25,25,6
1,0,24,25,7,6
1,0,6,25,7,6
1,0,6,25,7,6
1,0,24,25,25,6
1,0,6,6,7,6
1,0,24,25,7,6
1,0,24,25,25,6
1,0,24,6,25,6
1,0,6,6,25,6
0,1,6,6,3,14
1,0,6,25,7,6
1,0,24,25,7,6
1,0,6,6,25,14
1,0,6,6,25,6
1,0,24,19,7,6
0,1,6,19,14,14
1,0,24,25,14,25
1,0,24,19,7,3
1,0,24,6,25,6
1,0,6,25,7,6
1,0,6,25,7,6
1,0,24,25,25,6
1,0,24,25,25,6
1,0,24,25,7,6
1,0,6,25,7,6
1,0,6,25,7,6
1,0,6,6,25,6
1,0,24,6,25,6
1,0,6,6,25,6
1,0,6,6,7,6
1,0,6,6,25,6
1,0,6,25,25,6
1,0,6,6,25,6
1,0,6,6,25,6
1,0,24,25,7,6
1,0,24,25,7,6
1,0,24,25,7,6
0,1,24,19,2,14
1,0,6,6,7,6
1,0,24,6,25,6
1,0,24,25,14,19
1,0,24,25,7,6
1,0,6,25,7,6
1,0,6,25,7,6
1,0,6,6,25,6
1,0,24,25,25,6
1,0,24,6,25,6
1,0,6,6,7,6
1,0,24,25,7,6
1,0,6,6,25,6
1,0,24,6,25,6
0,1,24,25,21,14
0,1,6,25,2,14
1,0,6,25,25,6
1,0,24,25,25,6
1,0,24,25,7,6
1,0,6,6,7,6
1,0,6,25,7,6
1,0,6,6,7,6
1,0,6,25,7,6
1,0,24,6,25,6
1,0,6,6,25,6
1,0,6,6,7,6
1,0,6,25,25,6
1,0,6,25,25,6
1,0,6,6,7,6
1,0,6,19,2,6
1,0,6,19,23,14
1,0,24,25,25,6
1,0,6,6,25,6
1,0,6,25,7,6
1,0,24,25,25,6
1,0,24,6,25,6
1,0,24,6,25,6
0,1,6,6,7,14
0,1,24,25,21,14
1,0,24,25,7,6
1,0,6,6,25,6
1,0,24,25,25,6
1,0,6,25,7,6
1,0,24,25,25,6
1,0,24,6,25,6
1,0,24,25,25,6
1,0,6,6,25,6
1,0,24,25,7,6
1,0,6,25,7,6
1,0,6,25,7,6
1,0,24,6,25,6
0,1,6,6,5,14
1,0,24,25,25,6
1,0,6,6,7,6
1,0,24,25,7,6
1,0,6,25,7,6
1,0,6,6,7,6
1,0,6,6,7,6
1,0,6,6,7,6
1,0,6,25,7,6
1,0,6,6,25,6
1,0,24,6,25,6
1,0,24,25,7,6
1,0,24,25,7,6
1,0,24,6,23,3
1,0,6,6,7,6
1,0,24,6,25,6
1,0,6,25,7,6
1,0,24,6,25,6
1,0,6,25,7,6
1,0,6,25,7,6
1,0,6,6,25,6
1,0,24,25,7,6
1,0,6,25,25,6
1,0,6,6,25,6
1,0,24,6,25,6
1,0,6,6,25,6
1,0,24,25,25,6
1,0,6,6,25,6
1,0,24,6,25,6
1,0,6,25,7,6
1,0,6,6,7,6
1,0,6,6,25,6
1,0,6,6,7,6
1,0,6,6,7,6
1,0,6,6,25,6
1,0,24,25,25,6
1,0,24,25,25,6
1,0,6,6,25,6
1,0,24,25,25,6
1,0,24,25,25,6
1,0,24,25,14,25
0,1,6,25,2,14
1,0,24,6,25,6
1,0,24,25,25,6
1,0,6,25,7,6
1,0,24,25,25,6
1,0,6,25,7,6
1,0,6,25,7,6
1,0,6,6,7,6
1,0,24,6,25,6
1,0,6,6,25,6
1,0,6,6,25,6
1,0,6,25,7,6
1,0,6,25,7,6
1,0,6,6,7,6
1,0,6,25,7,6
1,0,6,6,7,6
1,0,6,25,7,6
1,0,24,6,7,3
1,0,6,19,2,6
0,1,6,6,5,14
1,0,24,25,25,6
1,0,24,25,7,6
1,0,6,25,7,6
0,1,6,6,7,14
1,0,24,25,25,6
1,0,24,25,25,6
1,0,6,6,25,6
1,0,24,6,25,6
1,0,24,6,25,6
1,0,24,25,7,6
1,0,6,19,23,6
1,0,24,25,7,6
1,0,24,6,25,6
1,0,6,25,7,6
1,0,24,25,7,6
1,0,24,6,25,6
0,1,6,25,21,14
1,0,6,6,25,6
1,0,6,25,7,6
1,0,24,25,25,6
1,0,6,6,7,6
0,1,6,25,14,14
